Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"verifyElementText(findTestObject(""Object Repository/Page_Manage Sales Orders/div_183427""), Sales_Order)",Chrome 112.0.0.0,,,2023-04-26 13:29:42,2023-04-26 13:29:44,1.658s,PASSED
"click(findTestObject(""Object Repository/Page_Manage Sales Orders/a_183427""))",Chrome 112.0.0.0,,,2023-04-26 13:29:44,2023-04-26 13:29:46,1.754s,PASSED
"click(findTestObject(""Object Repository/Page_Manage Sales Orders/td_USD_sapMListTblNavCol sapMTblLastVisibleCell_1""))",Chrome 112.0.0.0,,,2023-04-26 13:29:46,2023-04-26 13:29:47,1.616s,PASSED
"click(findTestObject(""Object Repository/Page_Display Sales Order - VA03/div_Change""))",Chrome 112.0.0.0,,,2023-04-26 13:29:47,2023-04-26 13:29:49,1.214s,PASSED
delay(2),Chrome 112.0.0.0,,,2023-04-26 13:29:49,2023-04-26 13:29:51,2.011s,PASSED
"click(findTestObject(""Object Repository/Page_Change Standard Order 183427 Overview/span_Order_Quantity""))",Chrome 112.0.0.0,,,2023-04-26 13:29:51,2023-04-26 13:29:51,0.544s,PASSED
"setText(findTestObject(""Object Repository/Page_Create Standard Order Overview/input_Overall Status_InputField_1""), Keys.chord(""5"", ENTER))",Chrome 112.0.0.0,,,2023-04-26 13:29:51,2023-04-26 13:29:52,0.527s,PASSED
delay(2),Chrome 112.0.0.0,,,2023-04-26 13:29:52,2023-04-26 13:29:54,2.009s,PASSED
"click(findTestObject(""Page_Create Standard Order Overview/div_Save""))",Chrome 112.0.0.0,,,2023-04-26 13:29:54,2023-04-26 13:29:54,0.602s,PASSED
delay(2),Chrome 112.0.0.0,,,2023-04-26 13:29:54,2023-04-26 13:29:56,2.009s,PASSED
"verifyElementText(findTestObject(""Page_SAP/span_Standard Order 183427 has been saved""), SuccessMessage)",Chrome 112.0.0.0,,,2023-04-26 13:29:56,2023-04-26 13:29:57,0.939s,FAILED
